Sexo	Comunidades y Ciudades Autónomas	Edad	Periodo	Total
Ambos sexos	Total Nacional	De 25 a 54 años	2012T2	86,85
Ambos sexos	Total Nacional	De 25 a 54 años	2012T1	86,83
Ambos sexos	Total Nacional	De 25 a 54 años	2011T4	86,46
Ambos sexos	Total Nacional	De 25 a 54 años	2011T3	85,98
Ambos sexos	Total Nacional	De 25 a 54 años	2011T2	86,33
Ambos sexos	Total Nacional	De 25 a 54 años	2011T1	86,04
Ambos sexos	Total Nacional	De 25 a 54 años	2010T4	85,97
Ambos sexos	Total Nacional	De 25 a 54 años	2010T3	85,53
Ambos sexos	Total Nacional	De 25 a 54 años	2010T2	85,84
Ambos sexos	Total Nacional	De 25 a 54 años	2010T1	85,48
Ambos sexos	Total Nacional	De 25 a 54 años	2009T4	85,09
Ambos sexos	Total Nacional	De 25 a 54 años	2009T3	84,38
Ambos sexos	Total Nacional	De 25 a 54 años	2009T2	84,83
Ambos sexos	Total Nacional	De 25 a 54 años	2009T1	84,99
Ambos sexos	Total Nacional	De 25 a 54 años	2008T4	84,59
Ambos sexos	Total Nacional	De 25 a 54 años	2008T3	83,71
Ambos sexos	Total Nacional	De 25 a 54 años	2008T2	84,02
Ambos sexos	Total Nacional	De 25 a 54 años	2008T1	83,77
Ambos sexos	Total Nacional	De 25 a 54 años	2007T4	83,46
Ambos sexos	Total Nacional	De 25 a 54 años	2007T3	82,87
Ambos sexos	Total Nacional	De 25 a 54 años	2007T2	83,07
Ambos sexos	Total Nacional	De 25 a 54 años	2007T1	82,95
Ambos sexos	Total Nacional	De 25 a 54 años	2006T4	82,78
Ambos sexos	Total Nacional	De 25 a 54 años	2006T3	82,09
Ambos sexos	Total Nacional	De 25 a 54 años	2006T2	82,25
Ambos sexos	Total Nacional	De 25 a 54 años	2006T1	82,02
Ambos sexos	Total Nacional	De 25 a 54 años	2005T4	81,65
Ambos sexos	Total Nacional	De 25 a 54 años	2005T3	80,93
Ambos sexos	Total Nacional	De 25 a 54 años	2005T2	81,33
Ambos sexos	Total Nacional	De 25 a 54 años	2005T1	80,99
Ambos sexos	Total Nacional	De 25 a 54 años	2004T4	81,48
Ambos sexos	Total Nacional	De 25 a 54 años	2004T3	80,81
Ambos sexos	Total Nacional	De 25 a 54 años	2004T2	80,75
Ambos sexos	Total Nacional	De 25 a 54 años	2004T1	80,47
Ambos sexos	Total Nacional	De 25 a 54 años	2003T4	80,53
Ambos sexos	Total Nacional	De 25 a 54 años	2003T3	80,01
Ambos sexos	Total Nacional	De 25 a 54 años	2003T2	79,78
Ambos sexos	Total Nacional	De 25 a 54 años	2003T1	79,49
Ambos sexos	Total Nacional	De 25 a 54 años	2002T4	78,96
Ambos sexos	Total Nacional	De 25 a 54 años	2002T3	78,68
Ambos sexos	Total Nacional	De 25 a 54 años	2002T2	78,49
Ambos sexos	Total Nacional	De 25 a 54 años	2002T1	77,95
Ambos sexos	Total Nacional	55 y más años	2021T4	29,25
Ambos sexos	Total Nacional	55 y más años	2021T3	28,99
Ambos sexos	Total Nacional	55 y más años	2021T2	28,48
Ambos sexos	Total Nacional	55 y más años	2021T1	28,12
Ambos sexos	Total Nacional	55 y más años	2020T4	28,10
Ambos sexos	Total Nacional	55 y más años	2020T3	27,62
Ambos sexos	Total Nacional	55 y más años	2020T2	26,82
Ambos sexos	Total Nacional	55 y más años	2020T1	27,64
Ambos sexos	Total Nacional	55 y más años	2019T4	27,31
Ambos sexos	Total Nacional	55 y más años	2019T3	26,63
Ambos sexos	Total Nacional	55 y más años	2019T2	26,81
Ambos sexos	Total Nacional	55 y más años	2019T1	26,35
Ambos sexos	Total Nacional	55 y más años	2018T4	26,32
Ambos sexos	Total Nacional	55 y más años	2018T3	25,96
Ambos sexos	Total Nacional	55 y más años	2018T2	25,93
Ambos sexos	Total Nacional	55 y más años	2018T1	25,68
Ambos sexos	Total Nacional	55 y más años	2017T4	25,55
Ambos sexos	Total Nacional	55 y más años	2017T3	25,41
Ambos sexos	Total Nacional	55 y más años	2017T2	25,35
Ambos sexos	Total Nacional	55 y más años	2017T1	25,09
Ambos sexos	Total Nacional	55 y más años	2016T4	25,03
Ambos sexos	Total Nacional	55 y más años	2016T3	25,03
Ambos sexos	Total Nacional	55 y más años	2016T2	24,84
Ambos sexos	Total Nacional	55 y más años	2016T1	24,87
Ambos sexos	Total Nacional	55 y más años	2015T4	24,76
Ambos sexos	Total Nacional	55 y más años	2015T3	24,15
Ambos sexos	Total Nacional	55 y más años	2015T2	23,95
Ambos sexos	Total Nacional	55 y más años	2015T1	23,64
Ambos sexos	Total Nacional	55 y más años	2014T4	23,50
Ambos sexos	Total Nacional	55 y más años	2014T3	23,09
Ambos sexos	Total Nacional	55 y más años	2014T2	22,94
Ambos sexos	Total Nacional	55 y más años	2014T1	22,60
Ambos sexos	Total Nacional	55 y más años	2013T4	22,70
Ambos sexos	Total Nacional	55 y más años	2013T3	22,67
Ambos sexos	Total Nacional	55 y más años	2013T2	22,54
Ambos sexos	Total Nacional	55 y más años	2013T1	22,47
Ambos sexos	Total Nacional	55 y más años	2012T4	22,54
Ambos sexos	Total Nacional	55 y más años	2012T3	22,73
Ambos sexos	Total Nacional	55 y más años	2012T2	22,69
Ambos sexos	Total Nacional	55 y más años	2012T1	22,19
Ambos sexos	Total Nacional	55 y más años	2011T4	22,29
Ambos sexos	Total Nacional	55 y más años	2011T3	22,02
Ambos sexos	Total Nacional	55 y más años	2011T2	21,96
Ambos sexos	Total Nacional	55 y más años	2011T1	21,68
Ambos sexos	Total Nacional	55 y más años	2010T4	21,59
Ambos sexos	Total Nacional	55 y más años	2010T3	21,45
Ambos sexos	Total Nacional	55 y más años	2010T2	21,32
Ambos sexos	Total Nacional	55 y más años	2010T1	21,18
Ambos sexos	Total Nacional	55 y más años	2009T4	21,19
Ambos sexos	Total Nacional	55 y más años	2009T3	20,98
Ambos sexos	Total Nacional	55 y más años	2009T2	21,40
Ambos sexos	Total Nacional	55 y más años	2009T1	21,21
Ambos sexos	Total Nacional	55 y más años	2008T4	21,20
Ambos sexos	Total Nacional	55 y más años	2008T3	20,92
Ambos sexos	Total Nacional	55 y más años	2008T2	20,96
Ambos sexos	Total Nacional	55 y más años	2008T1	20,64
Ambos sexos	Total Nacional	55 y más años	2007T4	20,37
Ambos sexos	Total Nacional	55 y más años	2007T3	20,08
Ambos sexos	Total Nacional	55 y más años	2007T2	20,02
Ambos sexos	Total Nacional	55 y más años	2007T1	19,87
Ambos sexos	Total Nacional	55 y más años	2006T4	19,74
Ambos sexos	Total Nacional	55 y más años	2006T3	19,57
Ambos sexos	Total Nacional	55 y más años	2006T2	19,79
Ambos sexos	Total Nacional	55 y más años	2006T1	19,72
Ambos sexos	Total Nacional	55 y más años	2005T4	19,57
Ambos sexos	Total Nacional	55 y más años	2005T3	19,10
Ambos sexos	Total Nacional	55 y más años	2005T2	19,37
Ambos sexos	Total Nacional	55 y más años	2005T1	19,18
Ambos sexos	Total Nacional	55 y más años	2004T4	18,52
Ambos sexos	Total Nacional	55 y más años	2004T3	18,29
Ambos sexos	Total Nacional	55 y más años	2004T2	18,22
Ambos sexos	Total Nacional	55 y más años	2004T1	18,06
Ambos sexos	Total Nacional	55 y más años	2003T4	17,94
Ambos sexos	Total Nacional	55 y más años	2003T3	17,75
Ambos sexos	Total Nacional	55 y más años	2003T2	17,62
Ambos sexos	Total Nacional	55 y más años	2003T1	17,38
Ambos sexos	Total Nacional	55 y más años	2002T4	17,22
Ambos sexos	Total Nacional	55 y más años	2002T3	17,03
Ambos sexos	Total Nacional	55 y más años	2002T2	17,03
Ambos sexos	Total Nacional	55 y más años	2002T1	16,89
Ambos sexos	01 Andalucía	Total	2021T4	57,55
Ambos sexos	01 Andalucía	Total	2021T3	57,43
Ambos sexos	01 Andalucía	Total	2021T2	57,09
Ambos sexos	01 Andalucía	Total	2021T1	56,02
Ambos sexos	01 Andalucía	Total	2020T4	56,69
Ambos sexos	01 Andalucía	Total	2020T3	55,77
Ambos sexos	01 Andalucía	Total	2020T2	52,72
Ambos sexos	01 Andalucía	Total	2020T1	56,30
Ambos sexos	01 Andalucía	Total	2019T4	56,63
Ambos sexos	01 Andalucía	Total	2019T3	56,85
Ambos sexos	01 Andalucía	Total	2019T2	57,04
Ambos sexos	01 Andalucía	Total	2019T1	56,65
Ambos sexos	01 Andalucía	Total	2018T4	56,60
Ambos sexos	01 Andalucía	Total	2018T3	56,81
Ambos sexos	01 Andalucía	Total	2018T2	57,05
Ambos sexos	01 Andalucía	Total	2018T1	57,08
Ambos sexos	01 Andalucía	Total	2017T4	56,94
Ambos sexos	01 Andalucía	Total	2017T3	57,34
Ambos sexos	01 Andalucía	Total	2017T2	57,42
Ambos sexos	01 Andalucía	Total	2017T1	57,69
Ambos sexos	01 Andalucía	Total	2016T4	57,47
Ambos sexos	01 Andalucía	Total	2016T3	57,65
Ambos sexos	01 Andalucía	Total	2016T2	58,00
Ambos sexos	01 Andalucía	Total	2016T1	58,18
Ambos sexos	01 Andalucía	Total	2015T4	58,40
Ambos sexos	01 Andalucía	Total	2015T3	58,69
Ambos sexos	01 Andalucía	Total	2015T2	59,14
Ambos sexos	01 Andalucía	Total	2015T1	58,81
Ambos sexos	01 Andalucía	Total	2014T4	59,35
Ambos sexos	01 Andalucía	Total	2014T3	58,66
Ambos sexos	01 Andalucía	Total	2014T2	58,72
Ambos sexos	01 Andalucía	Total	2014T1	58,60
Ambos sexos	01 Andalucía	Total	2013T4	58,85
Ambos sexos	01 Andalucía	Total	2013T3	58,48
Ambos sexos	01 Andalucía	Total	2013T2	59,15
Ambos sexos	01 Andalucía	Total	2013T1	58,75
Ambos sexos	01 Andalucía	Total	2012T4	59,07
Ambos sexos	01 Andalucía	Total	2012T3	59,12
Ambos sexos	01 Andalucía	Total	2012T2	59,06
Ambos sexos	01 Andalucía	Total	2012T1	58,89
Ambos sexos	01 Andalucía	Total	2011T4	58,77
Ambos sexos	01 Andalucía	Total	2011T3	58,57
Ambos sexos	01 Andalucía	Total	2011T2	58,39
Ambos sexos	01 Andalucía	Total	2011T1	58,85
Ambos sexos	01 Andalucía	Total	2010T4	58,56
Ambos sexos	01 Andalucía	Total	2010T3	58,35
Ambos sexos	01 Andalucía	Total	2010T2	58,71
Ambos sexos	01 Andalucía	Total	2010T1	58,82
Ambos sexos	01 Andalucía	Total	2009T4	58,22
Ambos sexos	01 Andalucía	Total	2009T3	57,68
Ambos sexos	01 Andalucía	Total	2009T2	58,48
Ambos sexos	01 Andalucía	Total	2009T1	58,42
Ambos sexos	01 Andalucía	Total	2008T4	58,22
Ambos sexos	01 Andalucía	Total	2008T3	57,62
Ambos sexos	01 Andalucía	Total	2008T2	57,17
Ambos sexos	01 Andalucía	Total	2008T1	57,17
Ambos sexos	01 Andalucía	Total	2007T4	56,81
Ambos sexos	01 Andalucía	Total	2007T3	56,32
Ambos sexos	01 Andalucía	Total	2007T2	56,32
Ambos sexos	01 Andalucía	Total	2007T1	56,12
Ambos sexos	01 Andalucía	Total	2006T4	55,56
Ambos sexos	01 Andalucía	Total	2006T3	55,37
Ambos sexos	01 Andalucía	Total	2006T2	55,44
Ambos sexos	01 Andalucía	Total	2006T1	55,61
Ambos sexos	01 Andalucía	Total	2005T4	55,39
Ambos sexos	01 Andalucía	Total	2005T3	54,61
Ambos sexos	01 Andalucía	Total	2005T2	54,48
Ambos sexos	01 Andalucía	Total	2005T1	54,17
Ambos sexos	01 Andalucía	Total	2004T4	54,51
Ambos sexos	01 Andalucía	Total	2004T3	54,14
Ambos sexos	01 Andalucía	Total	2004T2	53,58
Ambos sexos	01 Andalucía	Total	2004T1	53,48
Ambos sexos	01 Andalucía	Total	2003T4	53,71
Ambos sexos	01 Andalucía	Total	2003T3	53,24
Ambos sexos	01 Andalucía	Total	2003T2	52,95
Ambos sexos	01 Andalucía	Total	2003T1	52,75
Ambos sexos	01 Andalucía	Total	2002T4	52,70
Ambos sexos	01 Andalucía	Total	2002T3	52,38
Ambos sexos	01 Andalucía	Total	2002T2	52,75
Ambos sexos	01 Andalucía	Total	2002T1	51,98
Ambos sexos	01 Andalucía	Menores de 25 años	2021T4	31,65
Ambos sexos	01 Andalucía	Menores de 25 años	2021T3	36,99
Ambos sexos	01 Andalucía	Menores de 25 años	2021T2	34,22
Ambos sexos	01 Andalucía	Menores de 25 años	2021T1	29,46
Ambos sexos	01 Andalucía	Menores de 25 años	2020T4	30,62
Ambos sexos	01 Andalucía	Menores de 25 años	2020T3	33,05
Ambos sexos	01 Andalucía	Menores de 25 años	2020T2	27,03
Ambos sexos	01 Andalucía	Menores de 25 años	2020T1	33,03
Ambos sexos	01 Andalucía	Menores de 25 años	2019T4	33,73
Ambos sexos	01 Andalucía	Menores de 25 años	2019T3	37,45
Ambos sexos	01 Andalucía	Menores de 25 años	2019T2	34,84
Ambos sexos	01 Andalucía	Menores de 25 años	2019T1	33,69
Ambos sexos	01 Andalucía	Menores de 25 años	2018T4	35,16
Ambos sexos	01 Andalucía	Menores de 25 años	2018T3	36,78
Ambos sexos	01 Andalucía	Menores de 25 años	2018T2	34,45
Ambos sexos	01 Andalucía	Menores de 25 años	2018T1	32,22
Ambos sexos	01 Andalucía	Menores de 25 años	2017T4	34,35
Ambos sexos	01 Andalucía	Menores de 25 años	2017T3	38,53
Ambos sexos	01 Andalucía	Menores de 25 años	2017T2	35,55
Ambos sexos	01 Andalucía	Menores de 25 años	2017T1	34,09
Ambos sexos	01 Andalucía	Menores de 25 años	2016T4	32,90
Ambos sexos	01 Andalucía	Menores de 25 años	2016T3	36,03
Ambos sexos	01 Andalucía	Menores de 25 años	2016T2	35,72
Ambos sexos	01 Andalucía	Menores de 25 años	2016T1	35,93
Ambos sexos	01 Andalucía	Menores de 25 años	2015T4	36,02
Ambos sexos	01 Andalucía	Menores de 25 años	2015T3	39,72
Ambos sexos	01 Andalucía	Menores de 25 años	2015T2	38,77
Ambos sexos	01 Andalucía	Menores de 25 años	2015T1	38,64
Ambos sexos	01 Andalucía	Menores de 25 años	2014T4	40,32
Ambos sexos	01 Andalucía	Menores de 25 años	2014T3	41,40
Ambos sexos	01 Andalucía	Menores de 25 años	2014T2	38,92
Ambos sexos	01 Andalucía	Menores de 25 años	2014T1	38,82
Ambos sexos	01 Andalucía	Menores de 25 años	2013T4	40,05
Ambos sexos	01 Andalucía	Menores de 25 años	2013T3	41,76
Ambos sexos	01 Andalucía	Menores de 25 años	2013T2	40,98
Ambos sexos	01 Andalucía	Menores de 25 años	2013T1	42,12
Ambos sexos	01 Andalucía	Menores de 25 años	2012T4	41,99
Ambos sexos	01 Andalucía	Menores de 25 años	2012T3	45,10
Ambos sexos	01 Andalucía	Menores de 25 años	2012T2	43,28
Ambos sexos	01 Andalucía	Menores de 25 años	2012T1	41,98
Ambos sexos	01 Andalucía	Menores de 25 años	2011T4	44,30
Ambos sexos	01 Andalucía	Menores de 25 años	2011T3	46,75
Ambos sexos	01 Andalucía	Menores de 25 años	2011T2	44,81
Ambos sexos	01 Andalucía	Menores de 25 años	2011T1	45,38
Ambos sexos	01 Andalucía	Menores de 25 años	2010T4	45,57
Ambos sexos	01 Andalucía	Menores de 25 años	2010T3	47,32
Ambos sexos	01 Andalucía	Menores de 25 años	2010T2	47,59
Ambos sexos	01 Andalucía	Menores de 25 años	2010T1	47,09
Ambos sexos	01 Andalucía	Menores de 25 años	2009T4	45,95
Ambos sexos	01 Andalucía	Menores de 25 años	2009T3	49,20
Ambos sexos	01 Andalucía	Menores de 25 años	2009T2	49,89
Ambos sexos	01 Andalucía	Menores de 25 años	2009T1	48,73
Ambos sexos	01 Andalucía	Menores de 25 años	2008T4	52,16
Ambos sexos	01 Andalucía	Menores de 25 años	2008T3	55,43
Ambos sexos	01 Andalucía	Menores de 25 años	2008T2	51,97
Ambos sexos	01 Andalucía	Menores de 25 años	2008T1	53,10
Ambos sexos	01 Andalucía	Menores de 25 años	2007T4	53,28
Ambos sexos	01 Andalucía	Menores de 25 años	2007T3	55,61
Ambos sexos	01 Andalucía	Menores de 25 años	2007T2	51,66
Ambos sexos	01 Andalucía	Menores de 25 años	2007T1	49,43
Ambos sexos	01 Andalucía	Menores de 25 años	2006T4	52,17
Ambos sexos	01 Andalucía	Menores de 25 años	2006T3	53,47
Ambos sexos	01 Andalucía	Menores de 25 años	2006T2	52,29
Ambos sexos	01 Andalucía	Menores de 25 años	2006T1	51,78
Ambos sexos	01 Andalucía	Menores de 25 años	2005T4	52,01
Ambos sexos	01 Andalucía	Menores de 25 años	2005T3	54,16
Ambos sexos	01 Andalucía	Menores de 25 años	2005T2	51,21
Ambos sexos	01 Andalucía	Menores de 25 años	2005T1	50,82
Ambos sexos	01 Andalucía	Menores de 25 años	2004T4	49,39
Ambos sexos	01 Andalucía	Menores de 25 años	2004T3	51,64
Ambos sexos	01 Andalucía	Menores de 25 años	2004T2	48,06
Ambos sexos	01 Andalucía	Menores de 25 años	2004T1	47,66
Ambos sexos	01 Andalucía	Menores de 25 años	2003T4	48,32
Ambos sexos	01 Andalucía	Menores de 25 años	2003T3	49,00
Ambos sexos	01 Andalucía	Menores de 25 años	2003T2	47,96
Ambos sexos	01 Andalucía	Menores de 25 años	2003T1	46,71
Ambos sexos	01 Andalucía	Menores de 25 años	2002T4	48,57
Ambos sexos	01 Andalucía	Menores de 25 años	2002T3	48,81
Ambos sexos	01 Andalucía	Menores de 25 años	2002T2	48,17
Ambos sexos	01 Andalucía	Menores de 25 años	2002T1	46,39
Ambos sexos	01 Andalucía	25 y más años	2021T4	61,01
Ambos sexos	01 Andalucía	25 y más años	2021T3	60,16
Ambos sexos	01 Andalucía	25 y más años	2021T2	60,10
Ambos sexos	01 Andalucía	25 y más años	2021T1	59,47
Ambos sexos	01 Andalucía	25 y más años	2020T4	60,12
Ambos sexos	01 Andalucía	25 y más años	2020T3	58,76
Ambos sexos	01 Andalucía	25 y más años	2020T2	56,09
Ambos sexos	01 Andalucía	25 y más años	2020T1	59,34
Ambos sexos	01 Andalucía	25 y más años	2019T4	59,62
Ambos sexos	01 Andalucía	25 y más años	2019T3	59,38
Ambos sexos	01 Andalucía	25 y más años	2019T2	59,93
Ambos sexos	01 Andalucía	25 y más años	2019T1	59,63
Ambos sexos	01 Andalucía	25 y más años	2018T4	59,38
Ambos sexos	01 Andalucía	25 y más años	2018T3	59,41
Ambos sexos	01 Andalucía	25 y más años	2018T2	59,99
Ambos sexos	01 Andalucía	25 y más años	2018T1	60,31
Ambos sexos	01 Andalucía	25 y más años	2017T4	59,88
Ambos sexos	01 Andalucía	25 y más años	2017T3	59,80
Ambos sexos	01 Andalucía	25 y más años	2017T2	60,28
Ambos sexos	01 Andalucía	25 y más años	2017T1	60,78
Ambos sexos	01 Andalucía	25 y más años	2016T4	60,69
Ambos sexos	01 Andalucía	25 y más años	2016T3	60,50
Ambos sexos	01 Andalucía	25 y más años	2016T2	60,95
Ambos sexos	01 Andalucía	25 y más años	2016T1	61,13
Ambos sexos	01 Andalucía	25 y más años	2015T4	61,38
Ambos sexos	01 Andalucía	25 y más años	2015T3	61,24
Ambos sexos	01 Andalucía	25 y más años	2015T2	61,89
Ambos sexos	01 Andalucía	25 y más años	2015T1	61,54
Ambos sexos	01 Andalucía	25 y más años	2014T4	61,93
Ambos sexos	01 Andalucía	25 y más años	2014T3	61,02
Ambos sexos	01 Andalucía	25 y más años	2014T2	61,44
Ambos sexos	01 Andalucía	25 y más años	2014T1	61,33
Ambos sexos	01 Andalucía	25 y más años	2013T4	61,46
Ambos sexos	01 Andalucía	25 y más años	2013T3	60,81
Ambos sexos	01 Andalucía	25 y más años	2013T2	61,70
Ambos sexos	01 Andalucía	25 y más años	2013T1	61,10
Ambos sexos	01 Andalucía	25 y más años	2012T4	61,50
Ambos sexos	01 Andalucía	25 y más años	2012T3	61,13
Ambos sexos	01 Andalucía	25 y más años	2012T2	61,34
Ambos sexos	01 Andalucía	25 y más años	2012T1	61,34
Ambos sexos	01 Andalucía	25 y más años	2011T4	60,88
Ambos sexos	01 Andalucía	25 y más años	2011T3	60,30
Ambos sexos	01 Andalucía	25 y más años	2011T2	60,40
Ambos sexos	01 Andalucía	25 y más años	2011T1	60,86
Ambos sexos	01 Andalucía	25 y más años	2010T4	60,52
Ambos sexos	01 Andalucía	25 y más años	2010T3	60,02
Ambos sexos	01 Andalucía	25 y más años	2010T2	60,41
Ambos sexos	01 Andalucía	25 y más años	2010T1	60,63
Ambos sexos	01 Andalucía	25 y más años	2009T4	60,12
Ambos sexos	01 Andalucía	25 y más años	2009T3	59,00
Ambos sexos	01 Andalucía	25 y más años	2009T2	59,84
Ambos sexos	01 Andalucía	25 y más años	2009T1	59,97
Ambos sexos	01 Andalucía	25 y más años	2008T4	59,19
Ambos sexos	01 Andalucía	25 y más años	2008T3	57,97
Ambos sexos	01 Andalucía	25 y más años	2008T2	58,02
Ambos sexos	01 Andalucía	25 y más años	2008T1	57,84
Ambos sexos	01 Andalucía	25 y más años	2007T4	57,40
Ambos sexos	01 Andalucía	25 y más años	2007T3	56,44
Ambos sexos	01 Andalucía	25 y más años	2007T2	57,10
Ambos sexos	01 Andalucía	25 y más años	2007T1	57,26
Ambos sexos	01 Andalucía	25 y más años	2006T4	56,14
Ambos sexos	01 Andalucía	25 y más años	2006T3	55,70
Ambos sexos	01 Andalucía	25 y más años	2006T2	55,99
Ambos sexos	01 Andalucía	25 y más años	2006T1	56,28
Ambos sexos	01 Andalucía	25 y más años	2005T4	55,99
Ambos sexos	01 Andalucía	25 y más años	2005T3	54,69
Ambos sexos	01 Andalucía	25 y más años	2005T2	55,07
Ambos sexos	01 Andalucía	25 y más años	2005T1	54,79
Ambos sexos	01 Andalucía	25 y más años	2004T4	55,45
Ambos sexos	01 Andalucía	25 y más años	2004T3	54,60
Ambos sexos	01 Andalucía	25 y más años	2004T2	54,62
Ambos sexos	01 Andalucía	25 y más años	2004T1	54,59
Ambos sexos	01 Andalucía	25 y más años	2003T4	54,75
Ambos sexos	01 Andalucía	25 y más años	2003T3	54,06
Ambos sexos	01 Andalucía	25 y más años	2003T2	53,93
Ambos sexos	01 Andalucía	25 y más años	2003T1	53,96
Ambos sexos	01 Andalucía	25 y más años	2002T4	53,53
Ambos sexos	01 Andalucía	25 y más años	2002T3	53,11
Ambos sexos	01 Andalucía	25 y más años	2002T2	53,70
Ambos sexos	01 Andalucía	25 y más años	2002T1	53,15
Ambos sexos	01 Andalucía	De 16 a 19 años	2021T4	11,28
Ambos sexos	01 Andalucía	De 16 a 19 años	2021T3	13,65
Ambos sexos	01 Andalucía	De 16 a 19 años	2021T2	12,66
Ambos sexos	01 Andalucía	De 16 a 19 años	2021T1	8,77
Ambos sexos	01 Andalucía	De 16 a 19 años	2020T4	11,45
Ambos sexos	01 Andalucía	De 16 a 19 años	2020T3	12,31
